pos,label
a-p---na- d-------- p-p---md- v--rne--- n-p---na- n-p---ma- a-p---ma- a-p---ma- v-pppana- u-------- p-p---ma- c-------- d-------- r-------- p-s---na- v3pasa--- r-------- n-p---fa- c-------- n-s---na- v3pasm--- n-s---md- v-pppema- v--pna--- r-------- l-s---na- n-s---na- u-------- v-pppema- d-------- v-sppemg- l-s---mg- n-s---mg- l-s---mg- v-sppemg- v--pne--- l-s---fd- n-s---fd- c-------- d-------- n-p---ma- l-s---nd- n-s---nd- a-s---mg- c-------- v-sppemg- l-s---mg- n-s---mg- d-------- v--pne--- u-------- r-------- p-s---na- r-------- n-p---fd- d-------- v--pne--- c-------- r-------- n-s---fa- v--pne--- u--------,h
p-p---mg- d-------- p-s---fn- v3spie--- n-p---fn- v--pna--- u--------,h
l-s---mn- d-------- n-p---ma- n-s---mn- v3spia--- d-------- r-------- n-p---fg- u-------- c-------- d-------- l-s---mn- n-s---mn- p-s---ma- r-------- l-p---fa- n-p---fa- l-p---fa- m-------- d-------- c-------- a-p---fa- v3saia--- l-s---mn- n-s---mn- u-------- n-p---nd- c-------- v3spie--- m-------- u-------- p-p---ng- l-p---nn- a-p---nn- r-------- n-s---ng- r-------- n-p---na- d-------- c-------- n-p---na- v3spia--- u--------,h
r-------- p-p---nd- n-p---ma- v--pne--- v3ppia--- n-p---ma- a-p---ma- v-pppema- u-------- n-s---fd- c-------- v-pppama- v--pne--- n-p---fg- n-p---nd- u--------,h
l-s---nn- d-------- a-s---nn- l-p---ng- n-p---ng- l-s---mg- n-s---mg- v3spia--- r-------- a-s---ng- r-------- l-s---fa- a-s---fa- n-s---fa- u--------,h
l-s---fn- d-------- a-s---fn- n-s---fn- v3spia--- r-------- p-s---fg- u-------- d-------- v-sppafn- l-s---fd- a-s---fd- n-s---fd- u--------,h
p-s---fa- d-------- d-------- n-p---mn- v3ppie--- a-s---fn- d-------- l-s---fn- r-------- n-p---fg- n-s---fn- l-s---fn- n-s---fn- v-sppefn- c-------- l-s---fn- a-s---fn- a-s---fn- v-sppafn- v3spia--- u--------,h
l-s---fn- d-------- n-s---fn- v3spia--- p-s---fn- r-------- p-s---fn- u-------- v-sppafn- n-s---na- d-------- n-s---mg- n-s---fd- v-sppemd- m-------- n-p---fg- u-------- n-s---na- c-------- u-------- d-------- a-s---fn- v3spia--- p-s---fn- p-s---fg- u-------- m-------- n-p---fg- u--------,h
d-------- l-p---na- d-------- r-------- l-s---fa- n-s---fa- v-pppana- l-s---fg- n-s---fg- a-s---fg- l-s---mn- n-s---mn- v3spia--- u-------- v-sppann- n-p---ng- d-------- n-s---nd- a-s---nn- c-------- n-s---nd- a-s---nns u--------,h
n-p---na- d-------- n-p---mg- a-p---na- c-------- a-p---na- r-------- p-s---nd- v3spia--- l-s---mn- n-s---mn- u-------- l-p---na- a-p---na- a-p---na- r-------- n-p---fn- a-s---fg- v-pppana- u--------,h
r-------- l-p---md- d-------- n-p---nn- n-p---na- a-s---fg- n-s---fg- v-pppenn- v--pna--- v3spie--- u-------- p-p---na- v-pppama- d-------- c-------- v-pppama- n-s---nn- n-p---na- p-p---nd- r-------- l-s---fa- n-s---fa- v--pna--- u--------,h
l-p---na- d-------- n-p---na- d-------- v--pne--- u-------- c-------- v--pna--- l-s---nd- a-s---nd- n-s---nd- c-------- d-------- v-pappna- d-------- u--------,h
n-s---fa- d-------- a-p---mg- l-p---mg- n-p---mg- v--pna--- a-s---fa- c-------- d-------- l-p---nd- n-p---nd- u--------,h
l-p---na- d-------- d-------- r-------- n-s---fa- l-s---fg- n-s---fg- a-s---fg- l-s---fg- a-s---fg- v-sfpmfg- l-s---mn- n-s---mn- v3spia--- u-------- l-p---na- c-------- r-------- n-s---fa- d-------- c-------- n-s---ma- v-sppama- n-s---nn- v3spie--- n-s---na- a-s---nn- r-------- n-s---fa- u--------,h
l-s---ng- d-------- d-------- n-s---ng- a-s---ng- l-s---ng- a-s---ng- d-------- a-s---fa- n-s---fa- v3ppia--- l-p---mn- n-p---mn- u-------- r-------- p-p---ma- l-s---mn- n-s---mn- v3saia--- n-s---fa- v--anm--- u--------,h
a-p---nn- d-------- d-------- p-s---ma- c-------- a-p---nn- l-p---nn- v-pppann- c-------- v-pppann- v3siia--- u-------- a-s---na- d-------- l-s---fn- n-s---fn- u-------- p-s---nn- v--pna--- a-s---nn- p-s---nn- v--pna--- n-s---mg- u-------- a-s---fn- c-------- l-s---fn- n-s---fn- l-s---fn- r-------- l-p---ma- n-p---ma- v-sapmfn- u--------,h
d-------- d-------- v3saoa--- v--pne--- n-s---mn- u-------- a-s---nn- v3siia--- a-s---nn- l-s---nn- n-s---nn- v--ana--- u--------,h
v3siia--- d-------- l-s---mg- n-s---mg- v-sapamg- n-s---fn- l-p---mg- n-p---mg- n-s---fn- u--------,h
n-s---fn- p-s---fd- v3siia--- n-s---nn- u--------,h
p-s---fa- v-sppamn- l-s---mn- n-s---mn- v3siie--- l-s---md- n-s---md- v-sppamn- n-s---fa- p-s---fa- v--pna--- u--------,h
l-s---fn- d-------- n-s---fn- v-sppafn- d-------- p-s---fa- p-s---ma- v-sppema- c-------- l-s---fa- n-p---mg- n-s---fa- u-------- v3saim--- l-s---fa- n-s---fa- u--------,h
n-s---mn- d-------- r-------- p-s---na- u-------- c-------- p-s---fd- n-s---md- d-------- v3siia--- u-------- v-sapamn- r-------- l-s---ma- n-s---ma- v3siie--- r-------- l-s---ng- a-s---ng- r-------- l-p---ma- n-p---ma- n-s---fa- u-------- n-p---fa- d-------- v-sppamn- r-------- l-s---mg- n-s---mg- n-s---fa- l-s---md- n-s---md- u-------- c-------- n-p---ma- r-------- n-p---ng- l-p---ng- v-pppang- l-s---ma- n-s---ma- v-sppemn- u--------,h
v-sppamd- d-------- l-p---mn- a-s---ma- l-s---ma- n-s---ma- v-sapafn- l-s---fn- n-s---fn- n-s---ma- v3siia--- p-p---na- u--------,h
i-------- n-s---mv- n-s---mn- u-------- v2samm--- v-sppamn- p-p---na- v2spia--- u--------,h
d-------- d-------- d-------- v2sroa--- c-------- p-s---md- r-------- n-s---ma- v3sfim--- p-p---nn- v-pfpmnn- u--------,h
v-sapmmn- d-------- v2spma--- l-p---mg- p-s---mg- u-------- c-------- p1p---ma- v2spme--- v-sppamn- v-pppafa- p-p---mg- d-------- v1ppia--- u--------,h
d-------- v2sfia--- n-p---fd- a-p---fd- v--pne--- u-------- c-------- d-------- d-------- c-------- r-------- n-s---fg- v--pna--- u--------,h
p2s----n- d-------- c-------- d-------- v2spie--- n-p---mg- v--anp--- u-------- v2spma--- n-s---ma- d-------- p-s---ma- v2spia--- v-sppamn- l-s---ma- n-s---ma- v2sama--- u-------- p2s----n- c-------- a-p---mg- v-papamg- r-------- l-s---mg- n-s---mg- a-p---fg- n-p---fg- n-s---fa- v2spma--- r-------- l-s---fa- a-s---fa- u--------,h
c-------- d-------- p1p---ma- v2spie--- v--anm--- d-------- r-------- l-s---fa- a-s---fa- u-------- p-s---mn- p-s---na- a-s---na- v2spma--- u--------,h
p-p---na- d-------- v-sapamn- l-s---mn- n-s---mn- v3saia--- n-p---mg- l-p---ma- a-p---ma- u-------- v-sapamn- c-------- p-p---ma- r-------- a-s---ma- p-p---md- v3siia--- l-s---na- n-s---na- u-------- v-sppemn- a-p---na- v3spsa--- u--------,h
l-p---mg- d-------- r-------- p-s---na- l-p---fn- n-p---fn- v3piia--- v-pppamg- v--pne--- n-s---fa- d-------- c-------- l-s---ma- n-s---ma- p-s---fg- r-------- l-s---fa- n-s---fa- u--------,h
v-sppamn- d-------- c-------- v-sppemn- l-s---fa- n-s---fa- a-s---fa- n-s---mn- l-s---mn- n-s---mn- v3siie--- a-s---fa- l-s---fd- v-srpefd- n-s---fd- u-------- v-sppamn- p-p---na- u--------,h
i-------- n-s---mv- u-------- v1saia--- d-------- d-------- a-s---na- p-s---md- c-------- c-------- p1s---ma- n-s---mn- v3saia--- p-s---md- u-------- p-s---na- d-------- v2spme--- n-s---na- v-sppana- n-s---md- l-s---md- a-s---md- r-------- n-s---fa- v--fna--- u--------,h
l-p---nn- d-------- p-s---md- n-p---nn- v-pppann- a-p---nn- n-p---nn- v3sria--- u--------,h
c-------- d-------- a-s---mn- v2spia--- v--pna--- c-------- n-s---fg- a-s---fg- v--pna--- u-------- a-s---nn- d-------- v3spoa--- n-s---nn- n-p---fa- a-s---mv- a-p---mn- v--pne--- u--------,h
c-------- d-------- v2sria--- c-------- n-s---mn- d-------- p2s----n- v2spia--- c-------- p-p---mg- a-p---mg- v2spia--- u-------- p-s---na- a-s---na- v2sama--- u-------- c-------- n-s---mn- l-p---ng- a-p---ng- v3spia--- n-p---ng- u-------- v-sppemn- c-------- d-------- v3spia--- d-------- l-p---ma- p-p---ma- v--pna--- u--------,h
d-------- d-------- v1spia--- n-s---fa- r-------- l-s---ng- v-srpeng- n-s---ng- l-p---na- d-------- c-------- p-p---mn- u--------,h
c-------- d-------- v1pasa--- v--anm--- l-p---ma- a-p---ma- r-------- l-s---fa- n-s---fa- u-------- a-s---mn- p-s---md- r-------- p-s---nd- n-s---mn- v3spia--- u--------,h
v-sapemn- d-------- v2spia--- a-s---ma- l-s---fa- n-s---ma- u--------,h
a-p---nn- d-------- d-------- c-------- v-pppamn- n-p---mn- d-------- l-s---na- d-------- v3pfim--- c-------- r-------- n-p---fa- l-p---fa- a-p---fa- v3pfia--- u--------,h
v-sppamn- d-------- d-------- v2spsa--- a-s---na- a-s---na- c-------- v-sapamn- r-------- l-s---fa- p-p---mg- u-------- v-sppamn- n-p---ma- u-------- v2spoe--- v-pppamd- u--------,h
p-s---na- d-------- v1sfia--- p-s---md- u-------- c-------- v-sapamn- l-p---ma- v-pppema- v2sfia--- d-------- l-s---fg- n-s---fg- l-s---fg- n-s---fg- u--------,h
r-------- d-------- l-s---ng- v-srpeng- a-s---nn- c-------- d-------- a-s---nn- n-s---ma- d-------- l-s---ma- n-s---mg- n-s---fd- v-sapama- v--ana--- l-s---fg- n-s---fg- u--------,h
d-------- d-------- p-s---md- v3spia--- v-papama- v--ana--- a-s---na- d-------- p-p---mn- v3ppsa--- u-------- d-------- c-------- p-p---na- v-pppama- v--pne--- p-p---mg- v--anm--- u--------,h
c-------- d-------- p1s---mn- v1spie--- u-------- n-p---mn- v3ppia--- a-p---ng- d-------- a-p---ng- a-p---mn- c-------- a-p---ng- a-p---ng- a-p---mn- u--------,h
a-p---md- d-------- l-p---md- n-p---md- l-p---ng- n-p---ng- d-------- a-p---na- v-papama- c-------- v-papama- v--ana--- r-------- l-s---nd- n-s---nd- l-s---nd- a-s---nd- n-s---fa- u-------- d-------- c-------- d-------- n-p---ma- d-------- n-s---mg- a-s---mg- c-------- n-p---na- a-p---na- u--------,h
v-papama- d-------- p-p---na- u-------- v-papmma- l-s---fg- n-s---fg- l-s---na- a-s---nas u-------- l-p---ma- a-p---ma- d-------- v--pna--- r-------- l-s---ma- n-s---ma- u--------,h
c-------- d-------- p1s---mn- n-s---fg- d-------- v1sasa--- u-------- p-p---mn- v-papmmn- a-p---na- a-p---na- v3pfim--- d-------- r-------- p-p---na- c-------- p1p---md- l-s---na- d-------- v3spie--- n-s---fn- n-p---ng- a-p---ng- u--------,h
n-p---fn- d-------- a-p---fn- v3plia--- u--------,h
n-s---mn- d-------- v-sapamn- l-s---fa- a-s---fa- n-s---fa- u-------- l-s---fa- n-s---mg- c-------- v-sapmmn- u-------- v3siia--- n-s---fd- v--pna--- d-------- p-s---mg- v-sfpmmg- r-------- p-s---fa- u--------,h
l-s---fn- d-------- d-------- v3siia--- c-------- v3saim--- a-p---na- u--------,h
n-s---mn- d-------- n-s---ma- r-------- l-p---fa- n-p---fa- v-sapamn- l-s---md- p-s---mg- n-s---md- n-s---md- u-------- p-s---md- d-------- l-s---fa- n-s---fa- v3siia--- u-------- c-------- a-d---fn- v-sapmmn- p-s---md- v--pna--- d-------- p-s---ma- c-------- d-------- v--pna--- u-------- c-------- l-s---fn- n-s---fn- l-s---fn- r-------- n-p---ma- d-------- v3sasp--- u-------- p-p---na- v-sapmmn- c-------- v-sapamn- p-p---ma- r-------- n-p---ma- u-------- p-s---mn- v3siia--- l-s---ma- n-s---ma- c-------- l-s---mn- n-s---mn- p-s---mg- u--------,h
c-------- d-------- v3saip--- l-s---ma- n-s---fa- u-------- n-s---fg- v-sapafg- v3saia--- n-s---fa- v-sppamn- r-------- l-p---mg- n-p---mg- l-s---fd- n-s---fd- a-s---fa- u--------,h
v3siia--- l-s---mn- n-s---mn- r-------- l-s---md- n-s---nd- v-sppamv- l-p---mg- n-s---mg- n-p---mg- l-s---ma- a-s---ma- v-sppama- r-------- l-p---mg- n-p---mg- n-p---fa- c-------- p-p---fg- l-s---fd- d-------- l-s---fa- n-s---fa- l-s---fd- c-------- l-s---fa- n-s---fa- v--pna--- u--------,h
n-s---md- d-------- l-s---md- n-s---mg- v-sppamd- n-s---md- n-s---md- v3siia--- l-p---mg- n-p---mg- n-s---mn- a-s---mn- u-------- v-sppamn- d-------- n-s---fa- r-------- m-------- d-------- d-------- n-s---na- u-------- c-------- p-s---mn- v3slie--- r-------- n-p---md- u--------,h
d-------- d-------- v3siia--- d-------- n-s---fa- v--pne--- u--------,h
c-------- d-------- d-------- v3saip--- l-s---mn- n-s---mn- u-------- v3siia--- n-s---ma- p-s---md- r-------- l-s---fg- n-s---fg- u--------,h
c-------- d-------- p-s---md- v3siia--- a-s---fn- v--pna--- l-s---fn- n-p---fa- u-------- v-sapamn- n-s---ma- c-------- v-sapamn- a-s---ma- v3saia--- n-s---mv- u-------- n-s---mn- a-s---mn- v-sppamn- p-s---md- d-------- c-------- l-s---fd- a-s---fd- n-s---fd- v2srma--- u--------,h
c-------- d-------- p-p---na- d-------- v1sria--- u-------- p1s---mn- v1sfia--- u--------,h
p1s---mg- n-p---mn- v3ppie--- c-------- p1s---md- a-p---na- v3ppia--- l-p---na- v-pppena- u--------,h
d-------- d-------- r-------- l-s---fd- v-sppefd- n-s---fd- v-sppamn- v1saia--- l-p---mg- a-p---mg- n-p---mg- l-s---ma- a-s---ma- v-sppama- r-------- l-p---mg- n-p---mg- n-p---fa- c-------- p-p---fg- l-s---fd- d-------- l-s---fa- n-s---fa- l-s---fd- c-------- l-s---fa- n-s---fa- v--pna--- u--------,h
d-------- v3spia--- n-s---fn- r-------- l-s---fg- n-s---fg- a-s---fg- a-s---fn- l-s---nn- d-------- p-s---ma- v--pna--- p-s---md- u--------,h
p2s----n- d-------- l-s---fa- a-s---fa- v2spme--- d-------- r-------- n-p---ma- c-------- v2spma--- d-------- u-------- c-------- p1s---mn- p-p---na- v-sapmmn- v1sasa--- d-------- u-------- c-------- p1s---md- v2sasa--- l-s---ma- n-s---ma- r-------- n-s---ma- u--------,h
n-s---mn- d-------- v-sppamn- p-s---md- n-s---ma- v--pna--- v3siia--- p-p---na- u--------,h
l-s---md- d-------- l-s---mn- n-s---mn- v3siia--- c-------- p-s---mn- d-------- v--fna--- d-------- p-s---fd- v3spoa--- u-------- l-s---fn- c-------- n-s---fn- p-s---mg- v3spoa--- r-------- n-s---ma- u--------,h
v3spie--- d-------- d-------- l-s---mn- n-p---ma- p-p---md- u--------,h
i-------- n-s---mv- u-------- d-------- v3siia--- n-s---mn- n-s---mn- v-srpamn- p-s---mn- p-s---md- v3saoa--- u-------- c-------- c-------- v3spia--- u-------- v3saom--- d-------- a-p---na- u--------,h
p-s---mn- r-------- d-------- n-p---mg- v2saia--- a-p---ma- n-p---ma- v--pna--- u-------- r-------- c-------- v--pne--- r-------- p-p---mg- v--pna--- a-p---mg- u--------,h
c-------- d-------- a-s---fn- p-s---md- n-p---fa- v2spie--- n-s---ma- l-s---ma- a-s---ma- a-p---nac v--pna--- r-------- p-s---mg- u-------- p1s---mn- p-s---md- v1spia--- v--pne--- p-s---nd- p-s---na- p-s---na- a-s---na- p2s----n- v2spie--- u--------,h
n-p---ma- d-------- p-p---nd- v-sapmmn- c-------- v-sapamn- l-s---ma- n-s---ma- v3siia--- r-------- n-p---ma- v-sfpamn- n-s---md- l-s---ma- n-s---ma- n-s---ma- u-------- n-s---mn- c-------- v-sapamn- r-------- l-s---mg- n-s---mg- a-s---fg- n-s---ma- v3siia--- r-------- l-p---fa- n-s---mg- n-p---fa- u--------,h
r-------- d-------- p-p---na- n-s---mg- d-------- c-------- n-p---mg- l-s---mg- a-s---mg- n-s---mg- v-sapamg- d-------- r-------- l-s---ma- n-s---ma- u-------- v-sappmg- c-------- l-s---mg- a-s---mg- u-------- v-sapafn- l-p---mg- n-p---mg- n-s---fn- l-s---mg- n-s---mg- l-p---ma- d-------- v-pappma- l-s---fg- n-s---mg- n-s---fg- v3siia--- v-pppema- c-------- l-s---fa- v-srpefa- v-papamn- n-s---fa- u-------- c-------- v3paim--- l-p---ma- a-p---ma- u-------- v-pappmn- v3piie--- u-------- v-pappmn- c-------- n-s---fg- c-------- n-s---mg- v3piia--- u--------,h
l-p---mn- d-------- n-p---mn- v-papamn- a-p---ma- d-------- p-p---mg- v3paia--- u-------- a-s---md- c-------- d-------- a-p---ma- v3paia--- d-------- p-p---ma- c-------- l-s---ma- l-s---fg- n-s---fg- n-s---fg- n-s---ma- v-sppama- n-p---mg- u-------- p-s---md- n-s---nn- v3siia--- n-p---ma- u--------,h
l-s---fn- d-------- v-sapmfn- l-p---na- d-------- r-------- l-s---fa- n-s---fa- v-prpana- c-------- l-p---na- r-------- l-s---ma- n-s---ma- u-------- v-sppafn- n-s---ma- r-------- n-s---ma- v3siia--- p-p---na- u--------,h
a-s---mv- n-s---ng- n-s---mv- u-------- p-s---na- v2sasp--- l-s---nd- v-srpand- a-s---nd- n-s---nd- u-------- c-------- a-s---md- n-s---md- u-------- p-s---md- d-------- p-p---mn- v-pppemn- v2ppme--- d-------- c-------- v-sppamg- l-s---mg- n-s---mg- r-------- l-s---na- n-s---na- v--pna--- p-p---md- n-p---na- a-p---na- u-------- a-s---md- n-s---md- v-sapamn- v2saia--- n-s---mg- l-s---mg- a-s---mg- u-------- c-------- d-------- n-s---fd- r-------- l-s---na- a-s---na- u--------,h
d-------- d-------- p-s---fg- d-------- v-sppafg- v2sama--- l-s---ma- n-s---ma- u--------,h
v-sapamn- p1s---md- l-s---ma- n-s---ma- v2spma--- r-------- a-s---fg- l-s---fg- n-s---fg- a-s---mn- u-------- n-p---mg- n-s---md- l-s---mg- n-s---mg- v-sapamn- u--------,h
c-------- d-------- p-p---na- d-------- n-p---fn- u-------- n-s---ma- v1spia--- p-s---md- l-s---ma- n-p---mg- n-s---ma- u-------- d-------- d-------- p2s----a- p1s---mn- d-------- a-s---ma- v-sppama- n-s---ng- v1sfia--- u--------,h
n-s---mn- d-------- n-p---ng- p-s---ma- a-p---ng- v-pappng- v3siie--- n-s---ma- u--------,h
l-s---mn- d-------- l-s---fg- n-s---fg- n-s---fg- n-s---mn- n-s---mn- u-------- c-------- p-s---ma- l-s---mn- d-------- n-s---mn- v3siia--- c-------- v3saia--- c-------- v3siia--- a-s---ng- u-------- v-sappmn- n-s---mg- r-------- l-p---mg- n-p---mg- v--anp--- v3saia--- u-------- c-------- c-------- v3saip--- d-------- a-p---na- c-------- l-p---fg- n-p---fg- v3saia--- u-------- v3spie--- p-s---ma- u--------,h
d-------- d-------- p-s---mn- d-------- n-s---md- a-s---md- v3spia--- u--------,h
n-s---fn- d-------- u-------- c-------- l-p---mn- n-s---mn- d-------- v3saia--- u-------- v-sapafn- a-s---fa- l-s---fa- p-s---fg- n-s---fa- v3saia--- n-s---md- u--------,h
a-s---fa- l-s---fa- n-s---fa- u-------- a-p---fn- d-------- a-p---mg- n-p---mg- n-p---fn- v3paim--- u-------- v1sasa--- a-s---fas v--anm--- u-------- c-------- d-------- d-------- v1spie--- d-------- p-s---na- v-sapmna- u--------,h
a-p---na- d-------- d-------- v3spie--- p-p---ma- v-papama- r-------- p-p---ma- v--pna--- u-------- d-------- c-------- c-------- p-p---md- l-p---nn- n-p---nn- v3slie--- u-------- v-papama- l-p---fd- n-p---fd- d-------- c-------- l-p---nd- a-p---nd- v--pnd--- u--------,h
n-s---ma- d-------- d-------- r-------- a-s---ma- v--rna--- v-pppema- c-------- a-p---ma- v--pna--- v--pna--- u--------,h
n-s---na- d-------- l-p---mn- n-p---mn- v3paim--- u--------,h
l-s---fn- d-------- d-------- a-s---fn- l-s---fg- a-s---fg- n-s---fg- d-------- p-s---fd- v3saip--- c-------- d-------- d-------- a-s---mn- n-s---mn- v3spia--- u-------- v-sapamn- l-p---na- a-s---ma- n-s---ng- v-pppana- a-------- n-p---na- u--------,h
n-s---ma- d-------- v-sapafn- n-s---ng- a-s---ng- n-s---fn- v3siie--- r-------- l-p---md- v-prpamd- l-p---mg- n-p---mg- l-s---ma- n-s---mg- n-s---ma- u-------- c-------- d-------- v3saia--- u-------- v3saia--- p-s---mg- l-s---fa- n-s---fa- r-------- l-s---ma- n-s---ma- u-------- v-sppefn- c-------- l-s---md- a-s---md- v3siia--- p-p---na- u--------,h
p2s----n- d-------- p1s---ma- v-sppafa- d-------- c-------- v-sppafa- p2s----a- n-s---fd- v2saia--- u-------- n-s---ma- l-s---ma- a-s---ma- v-sapamn- n-s---md- u--------,h
p2s----a- d-------- p1s---mn- u-------- c-------- d-------- v1saia--- u-------- n-s---ng- v1sfia--- u--------,h
l-p---na- d-------- d-------- r-------- l-s---fa- n-s---mg- n-s---fa- l-s---mg- n-s---mg- u-------- a-p---fg- n-p---mg- v-pppemg- u-------- p-s---mn- p1s---md- l-s---mn- a-s---mns v3srie--- u--------,h
n-p---mn- d-------- n-s---fa- d-------- a-s---fa- l-s---fd- a-s---fd- v3ppia--- c-------- n-s---fa- v3ppia--- u-------- n-p---mn- c-------- v3ppia--- d-------- a-p---mn- u-------- a-p---mg- d-------- v-pppamd- u-------- d-------- n-p---mn- d-------- c-------- a-p---mn- u-------- n-p---fa- v-pppamn- v--pna--- u--------,h
n-s---md- d-------- c-------- n-s---md- l-p---na- a-s---na- v3ppie--- u--------,h
a-p---nn- d-------- d-------- r-------- n-p---fa- d-------- n-p----a- c-------- n-p---fa- u-------- n-s---md- l-p---na- a-s---na- v3ppse--- u-------- a-p---nn- c-------- r-------- n-s---fa- d-------- n-p---ma- c-------- n-p---ma- u-------- n-s---md- v3ppie--- u--------,h
d-------- d-------- d-------- l-p---mg- n-p---mg- l-p---na- d-------- r-------- l-p---na- n-p---na- a-p---ma- n-p---ma- v3ppia--- u-------- l-p---na- c-------- r-------- l-p---ma- n-p---ma- d-------- n-p---na- c-------- n-p---na- n-s---md- u--------,h
n-s---nd- d-------- c-------- n-s---md- v3ppie--- p-s---na- u--------,h
d-------- d-------- d-------- p-p---md- v3spia--- r-------- l-s---fd- n-s---fd- u-------- l-s---mn- c-------- n-s---mn- c-------- l-s---mn- n-s---mn- a-s---mn- u--------,h
n-p---md- d-------- v3ppie--- a-p---md- u--------,h
n-s---fa- d-------- v3spia--- a-s---mn- u-------- p-p---fd- c-------- a-p---na- v3ppie--- u--------,h
l-s---na- d-------- n-p---ma- v3ppia--- n-p---mn- v--pna--- u-------- d-------- n-p---mn- v3ppia--- l-p---mn- v-pppamn- c-------- n-p---mn- u--------,h
p-s---fg- d-------- v3sasa--- n-s---fg- n-s---m-- n-s---mn- u-------- l-s---ma- n-s---ma- v-pppafa- r-------- l-s---fg- n-s---fg- v3spie--- d-------- u--------,h
n-s---mn- d-------- n-s---fg- p-p---md- v3spie--- a-s---mn- d-------- a-s---mn- u--------,h
c-------- d-------- n-s---mn- v3sasm--- d-------- u-------- l-p---mn- v-pppamn- l-p---mn- a-p---mn- v-papamn- v3ppia--- p3s---ma- c-------- p-p---na- n-p---na- r-------- p-s---md- u-------- v-papamn- c-------- l-p---na- n-p---na- v3ppie--- u--------,h
p-p---nn- d-------- l-p---nn- a-p---nns p-p---md- v3srie--- u-------- l-s---ma- c-------- n-s---fd- v-papann- d-------- v3ppie--- c-------- n-s---fd- v3ppia--- u-------- n-s---fa- v-pppemn- c-------- d-------- v3saim--- r-------- l-s---na- v--anp--- u--------,h
